1999-01-15 00:00:00	 107	 3	
 -237.609467	5.141003  	  5.141003
 -249.915848	5.202070  	  5.202070
 -262.653229	5.259797  	  5.259797
 -275.832520	5.316473  	  5.316473
 -289.464783	5.370247  	  5.370247
 -303.561310	5.416453  	  5.416453
 -318.133545	5.461435  	  5.461435
 -333.193146	5.501111  	  5.501111
 -348.751953	5.538602  	  5.538602
 -364.821960	5.569434  	  5.569434
 -381.415436	5.597400  	  5.597400
 -398.544708	5.621453  	  5.621453
 -416.222321	5.643304  	  5.643304
 -434.461060	5.663609  	  5.663609
 -453.273773	5.681434  	  5.681434
 -472.673492	5.697579  	  5.697579
 -492.673462	5.712402  	  5.712402
 -513.286987	5.726462  	  5.726462
 -534.527588	5.739893  	  5.739893
 -556.408875	5.752831  	  5.752831
 -578.944580	5.764903  	  5.764903
 -602.148621	5.776219  	  5.776219
 -626.034912	5.787307  	  5.787307
 -650.617554	5.798246  	  5.798246
 -675.910706	5.809166  	  5.809166
 -701.928650	5.819942  	  5.819942
 -728.685608	5.830518  	  5.830518
 -756.196045	5.840888  	  5.840888
 -784.474304	5.851232  	  5.851232
 -813.534851	5.861633  	  5.861633
 -843.392151	5.872020  	  5.872020
 -874.060669	5.882638  	  5.882638
 -905.554810	5.893206  	  5.893206
 -937.889099	5.904305  	  5.904305
 -971.077881	5.915431  	  5.915431
-1005.135498	5.927081  	  5.927081
-1040.076294	5.938814  	  5.938814
-1075.914307	5.951639  	  5.951639
-1112.663696	5.965187  	  5.965187
-1150.338379	5.979572  	  5.979572
-1188.952148	5.995043  	  5.995043
-1228.518799	6.010919  	  6.010919
-1269.051758	6.027786  	  6.027786
-1310.564209	6.045648  	  6.045648
-1353.069336	6.064190  	  6.064190
-1396.579956	6.083969  	  6.083969
-1441.108643	6.104403  	  6.104403
-1486.667847	6.125693  	  6.125693
-1533.269409	6.147745  	  6.147745
-1580.925171	6.170646  	  6.170646
-1629.646606	6.194407  	  6.194407
-1679.444824	6.218561  	  6.218561
-1730.330322	6.242849  	  6.242849
-1782.313599	6.267661  	  6.267661
-1835.404541	6.291578  	  6.291578
-1889.612671	6.314986  	  6.314986
-1944.947144	6.337722  	  6.337722
-2001.416626	6.360041  	  6.360041
-2059.029053	6.381631  	  6.381631
-2117.792480	6.402893  	  6.402893
-2177.714111	6.423382  	  6.423382
-2238.800293	6.443768  	  6.443768
-2301.057617	6.462818  	  6.462818
-2364.491699	6.481160  	  6.481160
-2429.107666	6.499196  	  6.499196
-2494.910156	6.517198  	  6.517198
-2561.903076	6.533640  	  6.533640
-2630.089844	6.547574  	  6.547574
-2699.473633	6.568657  	  6.568657
1999-03-15 00:00:00	 107	 3	
   -1.018237	1.142208  	  1.142208
   -3.165747	1.141504  	  1.141504
   -5.464963	1.138920  	  1.138920
   -7.920377	1.138320  	  1.138320
  -10.536604	1.143197  	  1.143197
  -13.318384	1.158110  	  1.158110
  -16.270586	1.189737  	  1.189737
  -19.398211	1.244478  	  1.244478
  -22.706392	1.328115  	  1.328115
  -26.200399	1.444350  	  1.444350
  -29.885643	1.591560  	  1.591560
  -33.767673	1.763087  	  1.763087
  -37.852192	1.953677  	  1.953677
  -42.145039	2.157832  	  2.157832
  -46.652210	2.370211  	  2.370211
  -51.379860	2.585591  	  2.585591
  -56.334286	2.796037  	  2.796037
  -61.521957	2.998185  	  2.998185
  -66.949493	3.189571  	  3.189571
  -72.623688	3.366762  	  3.366762
  -78.551498	3.530573  	  3.530573
  -84.740044	3.682689  	  3.682689
  -91.196632	3.823045  	  3.823045
  -97.928726	3.953262  	  3.953262
 -104.943977	4.074250  	  4.074250
 -112.250206	4.186701  	  4.186701
 -119.855431	4.291004  	  4.291004
 -127.767838	4.388819  	  4.388819
 -135.995804	4.477864  	  4.477864
